RUN	com.testingexcellence.simulations.CreateSimulation	createsimulation	1559220230744	 	3.1.2
REQUEST	7		Conector IMS HttpCode 400	1559220234237	1559220234445	OK	 
REQUEST	195		Conector XO HttpCode 400	1559220234123	1559220234437	KO	j.i.IOException: Premature close
REQUEST	130		Conector XO HttpCode 400	1559220233745	1559220234444	KO	j.i.IOException: Premature close
REQUEST	101		Conector XO HttpCode 400 Redirect 1	1559220233659	1559220234361	KO	j.i.IOException: Premature close
REQUEST	98		Conector IMS HttpCode 422	1559220234239	1559220234506	OK	 
REQUEST	85		Conector IMS HttpCode 422	1559220233612	1559220234508	OK	 
REQUEST	37		Conector IMS HttpCode 422	1559220233649	1559220234509	OK	 
REQUEST	106		Conector XO HttpCode 400	1559220233908	1559220234509	OK	 
REQUEST	93		Conector IMS HttpCode 422	1559220233647	1559220234510	OK	 
REQUEST	58		Conector IMS HttpCode 422	1559220234248	1559220234510	OK	 
REQUEST	53		Conector IMS HttpCode 422	1559220233616	1559220234511	OK	 
REQUEST	154		Conector XO HttpCode 400	1559220234294	1559220234511	OK	 
REQUEST	109		Conector XO HttpCode 400	1559220233645	1559220234512	OK	 
REQUEST	146		Conector XO HttpCode 400	1559220233814	1559220234512	OK	 
REQUEST	29		Conector IMS HttpCode 422	1559220233613	1559220234513	OK	 
REQUEST	178		Conector XO HttpCode 400	1559220234302	1559220234513	OK	 
REQUEST	90		Conector IMS HttpCode 422	1559220234299	1559220234514	OK	 
USER	Cenários de Testes Funcionais Conector X0	195	END	1559220232720	1559220234506
REQUEST	10		Conector IMS HttpCode 422	1559220234392	1559220234517	OK	 
USER	Cenários de Testes Funcionais Conector X0	130	END	1559220232627	1559220234506
USER	Cenários de Testes Funcionais Conector X0	101	END	1559220232598	1559220234506
REQUEST	122		Conector XO HttpCode 400	1559220234377	1559220234519	KO	j.i.IOException: Premature close
REQUEST	194		Conector XO HttpCode 400	1559220234173	1559220234521	KO	j.i.IOException: Premature close
REQUEST	61		Conector IMS HttpCode 422 Redirect 1	1559220233658	1559220234521	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	122	END	1559220232617	1559220234520
USER	Cenários de Testes Funcionais Conector X0	194	END	1559220232719	1559220234522
REQUEST	193		Conector XO HttpCode 200 Redirect 1	1559220233613	1559220234456	KO	j.i.IOException: Premature close
REQUEST	186		Conector XO HttpCode 400	1559220234171	1559220234523	KO	j.i.IOException: Premature close
REQUEST	185		Conector XO HttpCode 200 Redirect 1	1559220233612	1559220234523	KO	j.i.IOException: Premature close
REQUEST	171		Conector XO HttpCode 400	1559220234172	1559220234524	OK	 
REQUEST	169		Conector XO HttpCode 200 Redirect 1	1559220233610	1559220234525	KO	j.i.IOException: Premature close
REQUEST	187		Conector XO HttpCode 400	1559220234305	1559220234525	OK	 
REQUEST	161		Conector XO HttpCode 200 Redirect 1	1559220233609	1559220234526	KO	j.i.IOException: Premature close
REQUEST	155		Conector XO HttpCode 400	1559220234236	1559220234526	OK	 
REQUEST	137		Conector XO HttpCode 200 Redirect 1	1559220233616	1559220234527	KO	j.i.IOException: Premature close
REQUEST	115		Conector XO HttpCode 400	1559220234303	1559220234528	OK	 
USER	Cenários de Testes Funcionais Conector X0	186	END	1559220232699	1559220234523
REQUEST	57		Conector IMS HttpCode 200 Redirect 1	1559220233615	1559220234528	KO	j.i.IOException: Premature close
REQUEST	153		Conector XO HttpCode 200 Redirect 1	1559220233608	1559220234557	KO	j.i.IOException: Premature close
REQUEST	48		Conector IMS HttpCode 400	1559220234404	1559220234490	KO	j.i.IOException: Premature close
REQUEST	96		Conector IMS HttpCode 400	1559220234376	1559220234559	OK	 
REQUEST	111		Conector XO HttpCode 400 Redirect 1	1559220234380	1559220234491	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	111	END	1559220232607	1559220234562
REQUEST	4		Conector IMS HttpCode 400	1559220234175	1559220234322	KO	j.i.IOException: Premature close
REQUEST	59		Conector IMS HttpCode 422	1559220234304	1559220234529	KO	j.i.IOException: Premature close
REQUEST	92		Conector IMS HttpCode 400	1559220234237	1559220234563	KO	j.i.IOException: Premature close
REQUEST	100		Conector IMS HttpCode 400	1559220234173	1559220234569	KO	j.i.IOException: Premature close
REQUEST	47		Conector IMS HttpCode 400	1559220234379	1559220234562	KO	j.i.IOException: Premature close
REQUEST	68		Conector IMS HttpCode 400	1559220234235	1559220234574	OK	 
REQUEST	139		Conector XO HttpCode 400	1559220234171	1559220234579	KO	j.i.IOException: Premature close
REQUEST	179		Conector XO HttpCode 400	1559220234376	1559220234580	KO	j.i.IOException: Premature close
REQUEST	131		Conector XO HttpCode 400	1559220234126	1559220234580	KO	j.i.IOException: Premature close
REQUEST	25		Conector IMS HttpCode 400	1559220233830	1559220234584	KO	j.i.IOException: Premature close
REQUEST	9		Conector IMS HttpCode 400	1559220233752	1559220234585	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	139	END	1559220232668	1559220234580
USER	Cenários de Testes Funcionais Conector X0	179	END	1559220232696	1559220234580
USER	Cenários de Testes Funcionais Conector X0	131	END	1559220232629	1559220234580
REQUEST	21		Conector IMS HttpCode 422 Redirect 1	1559220234327	1559220234530	KO	j.i.IOException: Premature close
REQUEST	86		Conector IMS HttpCode 200 Redirect 1	1559220233515	1559220234537	KO	j.i.IOException: Premature close
REQUEST	13		Conector IMS HttpCode 200 Redirect 1	1559220233066	1559220234619	KO	j.i.IOException: Premature close
REQUEST	133		Conector XO HttpCode 400 Redirect 1	1559220234326	1559220234620	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	133	END	1559220232631	1559220234621
REQUEST	162		Conector XO HttpCode 400	1559220234300	1559220234530	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	162	END	1559220232683	1559220234623
REQUEST	47		Conector IMS HttpCode 400	1559220234569	1559220234591	KO	j.i.IOException: Premature close
REQUEST	96		Conector IMS HttpCode 400 Redirect 1	1559220234559	1559220234592	KO	j.i.IOException: Premature close
REQUEST	47		Conector IMS HttpCode 200	1559220234624	1559220234639	KO	j.i.IOException: Premature close
REQUEST	145		Conector XO HttpCode 400	1559220234204	1559220234610	KO	j.i.IOException: Premature close
REQUEST	65		Conector IMS HttpCode 422	1559220234399	1559220234644	KO	j.i.IOException: Premature close
REQUEST	29		Conector IMS HttpCode 422 Redirect 1	1559220234513	1559220234644	KO	j.i.IOException: Premature close
REQUEST	5		Conector IMS HttpCode 200 Redirect 1	1559220233059	1559220234647	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	145	END	1559220232674	1559220234644
REQUEST	93		Conector IMS HttpCode 422 Redirect 1	1559220234510	1559220234648	KO	j.i.IOException: Premature close
REQUEST	171		Conector XO HttpCode 400 Redirect 1	1559220234525	1559220234588	KO	j.i.IOException: Premature close
REQUEST	187		Conector XO HttpCode 400 Redirect 1	1559220234526	1559220234676	KO	j.i.IOException: Premature close
REQUEST	37		Conector IMS HttpCode 422 Redirect 1	1559220234509	1559220234676	KO	j.i.IOException: Premature close
REQUEST	85		Conector IMS HttpCode 422 Redirect 1	1559220234508	1559220234678	KO	j.i.IOException: Premature close
REQUEST	109		Conector XO HttpCode 400 Redirect 1	1559220234512	1559220234679	KO	j.i.IOException: Premature close
REQUEST	53		Conector IMS HttpCode 422 Redirect 1	1559220234511	1559220234679	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	171	END	1559220232688	1559220234676
USER	Cenários de Testes Funcionais Conector X0	187	END	1559220232700	1559220234676
USER	Cenários de Testes Funcionais Conector X0	109	END	1559220232605	1559220234679
REQUEST	84		Conector IMS HttpCode 400	1559220234233	1559220234596	KO	j.i.IOException: Premature close
REQUEST	76		Conector IMS HttpCode 400	1559220234290	1559220234683	OK	 
REQUEST	21		Conector IMS HttpCode 400	1559220234619	1559220234684	KO	j.i.IOException: Premature close
REQUEST	13		Conector IMS HttpCode 422	1559220234620	1559220234685	KO	j.i.IOException: Premature close
REQUEST	115		Conector XO HttpCode 400 Redirect 1	1559220234528	1559220234686	KO	j.i.IOException: Premature close
REQUEST	59		Conector IMS HttpCode 400	1559220234562	1559220234687	KO	j.i.IOException: Premature close
REQUEST	155		Conector XO HttpCode 400 Redirect 1	1559220234527	1559220234690	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	115	END	1559220232611	1559220234687
USER	Cenários de Testes Funcionais Conector X0	155	END	1559220232680	1559220234690
REQUEST	73		Conector IMS HttpCode 422	1559220234200	1559220234644	KO	j.i.IOException: Premature close
REQUEST	59		Conector IMS HttpCode 400	1559220234689	1559220234706	KO	j.i.IOException: Premature close
REQUEST	146		Conector XO HttpCode 400 Redirect 1	1559220234512	1559220234649	KO	j.i.IOException: Premature close
REQUEST	154		Conector XO HttpCode 400 Redirect 1	1559220234511	1559220234737	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	146	END	1559220232676	1559220234737
USER	Cenários de Testes Funcionais Conector X0	154	END	1559220232680	1559220234737
REQUEST	178		Conector XO HttpCode 400 Redirect 1	1559220234513	1559220234737	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	178	END	1559220232695	1559220234738
REQUEST	100		Conector IMS HttpCode 400	1559220234569	1559220234706	KO	j.i.IOException: Premature close
REQUEST	53		Conector IMS HttpCode 400	1559220234680	1559220234719	KO	j.i.IOException: Premature close
REQUEST	106		Conector XO HttpCode 400 Redirect 1	1559220234509	1559220234738	KO	j.i.IOException: Premature close
REQUEST	98		Conector IMS HttpCode 422 Redirect 1	1559220234506	1559220234739	KO	j.i.IOException: Premature close
REQUEST	37		Conector IMS HttpCode 400	1559220234677	1559220234740	KO	j.i.IOException: Premature close
REQUEST	90		Conector IMS HttpCode 422 Redirect 1	1559220234514	1559220234740	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	106	END	1559220232602	1559220234739
REQUEST	58		Conector IMS HttpCode 422 Redirect 1	1559220234511	1559220234740	KO	j.i.IOException: Premature close
REQUEST	89		Conector IMS HttpCode 422	1559220234175	1559220234707	KO	j.i.IOException: Premature close
REQUEST	29		Conector IMS HttpCode 400	1559220234646	1559220234741	KO	j.i.IOException: Premature close
REQUEST	85		Conector IMS HttpCode 400	1559220234678	1559220234743	KO	j.i.IOException: Premature close
REQUEST	129		Conector XO HttpCode 400	1559220234205	1559220234741	KO	j.i.IOException: Premature close
REQUEST	10		Conector IMS HttpCode 422 Redirect 1	1559220234518	1559220234743	KO	j.i.IOException: Premature close
REQUEST	17		Conector IMS HttpCode 400	1559220234049	1559220234775	KO	j.i.IOException: Premature close
REQUEST	21		Conector IMS HttpCode 400	1559220234684	1559220234776	KO	j.i.IOException: Premature close
REQUEST	121		Conector XO HttpCode 400	1559220234290	1559220234776	KO	j.i.IOException: Premature close
REQUEST	49		Conector IMS HttpCode 422	1559220234202	1559220234776	KO	j.i.IOException: Premature close
REQUEST	105		Conector XO HttpCode 400	1559220234206	1559220234777	KO	j.i.IOException: Premature close
REQUEST	13		Conector IMS HttpCode 400	1559220234685	1559220234776	KO	j.i.IOException: Premature close
REQUEST	1		Conector IMS HttpCode 422	1559220234381	1559220234777	KO	j.i.IOException: Premature close
REQUEST	97		Conector IMS HttpCode 422	1559220234292	1559220234778	KO	j.i.IOException: Premature close
REQUEST	81		Conector IMS HttpCode 422	1559220234293	1559220234779	KO	j.i.IOException: Premature close
REQUEST	58		Conector IMS HttpCode 400	1559220234741	1559220234783	KO	j.i.IOException: Premature close
REQUEST	68		Conector IMS HttpCode 400 Redirect 1	1559220234574	1559220234739	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	129	END	1559220232626	1559220234775
USER	Cenários de Testes Funcionais Conector X0	121	END	1559220232616	1559220234776
USER	Cenários de Testes Funcionais Conector X0	105	END	1559220232601	1559220234777
REQUEST	90		Conector IMS HttpCode 400	1559220234740	1559220234784	KO	j.i.IOException: Premature close
REQUEST	29		Conector IMS HttpCode 400	1559220234741	1559220234785	KO	j.i.IOException: Premature close
REQUEST	98		Conector IMS HttpCode 400	1559220234740	1559220234818	KO	j.i.IOException: Premature close
REQUEST	53		Conector IMS HttpCode 400	1559220234739	1559220234818	KO	j.i.IOException: Premature close
REQUEST	37		Conector IMS HttpCode 400	1559220234740	1559220234819	KO	j.i.IOException: Premature close
REQUEST	185		Conector XO HttpCode 400	1559220234524	1559220234790	KO	j.i.IOException: Premature close
REQUEST	92		Conector IMS HttpCode 400	1559220234564	1559220234792	KO	j.i.IOException: Premature close
REQUEST	153		Conector XO HttpCode 400	1559220234558	1559220234820	KO	j.i.IOException: Premature close
REQUEST	137		Conector XO HttpCode 400	1559220234527	1559220234821	KO	j.i.IOException: Premature close
REQUEST	161		Conector XO HttpCode 400	1559220234526	1559220234821	KO	j.i.IOException: Premature close
REQUEST	169		Conector XO HttpCode 400	1559220234525	1559220234821	KO	j.i.IOException: Premature close
REQUEST	193		Conector XO HttpCode 400	1559220234523	1559220234822	KO	j.i.IOException: Premature close
REQUEST	57		Conector IMS HttpCode 422	1559220234556	1559220234822	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	185	END	1559220232699	1559220234820
USER	Cenários de Testes Funcionais Conector X0	153	END	1559220232679	1559220234821
USER	Cenários de Testes Funcionais Conector X0	137	END	1559220232658	1559220234821
USER	Cenários de Testes Funcionais Conector X0	161	END	1559220232683	1559220234821
USER	Cenários de Testes Funcionais Conector X0	169	END	1559220232687	1559220234822
USER	Cenários de Testes Funcionais Conector X0	193	END	1559220232716	1559220234822
REQUEST	63		Conector IMS HttpCode 422	1559220233664	1559220234853	OK	 
REQUEST	10		Conector IMS HttpCode 400	1559220234775	1559220234823	KO	j.i.IOException: Premature close
REQUEST	4		Conector IMS HttpCode 400	1559220234562	1559220234824	KO	j.i.IOException: Premature close
REQUEST	36		Conector IMS HttpCode 400 Redirect 1	1559220234293	1559220234865	KO	j.i.IOException: Premature close
REQUEST	39		Conector IMS HttpCode 422	1559220233748	1559220234866	OK	 
REQUEST	21		Conector IMS HttpCode 200	1559220234776	1559220234830	KO	j.i.IOException: Premature close
REQUEST	85		Conector IMS HttpCode 400	1559220234775	1559220234879	KO	j.i.IOException: Premature close
REQUEST	13		Conector IMS HttpCode 400	1559220234777	1559220234880	KO	j.i.IOException: Premature close
REQUEST	98		Conector IMS HttpCode 400	1559220234818	1559220234874	KO	j.i.IOException: Premature close
REQUEST	90		Conector IMS HttpCode 400	1559220234817	1559220234883	KO	j.i.IOException: Premature close
REQUEST	58		Conector IMS HttpCode 400	1559220234784	1559220234884	KO	j.i.IOException: Premature close
REQUEST	9		Conector IMS HttpCode 400	1559220234586	1559220234853	KO	j.i.IOException: Premature close
REQUEST	25		Conector IMS HttpCode 400	1559220234585	1559220234885	KO	j.i.IOException: Premature close
REQUEST	141		Conector XO HttpCode 400	1559220234292	1559220234888	OK	 
REQUEST	81		Conector IMS HttpCode 400	1559220234779	1559220234890	KO	j.i.IOException: Premature close
REQUEST	17		Conector IMS HttpCode 400	1559220234775	1559220234890	KO	j.i.IOException: Premature close
REQUEST	65		Conector IMS HttpCode 400	1559220234644	1559220234891	KO	j.i.IOException: Premature close
REQUEST	76		Conector IMS HttpCode 400 Redirect 1	1559220234683	1559220234892	KO	j.i.IOException: Premature close
REQUEST	98		Conector IMS HttpCode 200	1559220234882	1559220234901	KO	j.i.IOException: Premature close
REQUEST	70		Conector IMS HttpCode 400 Redirect 1	1559220233908	1559220234927	KO	j.i.IOException: Premature close
REQUEST	29		Conector IMS HttpCode 200	1559220234818	1559220234909	KO	j.i.IOException: Premature close
REQUEST	100		Conector IMS HttpCode 200	1559220234738	1559220234931	KO	j.i.IOException: Premature close
REQUEST	37		Conector IMS HttpCode 200	1559220234820	1559220234933	KO	j.i.IOException: Premature close
REQUEST	36		Conector IMS HttpCode 400	1559220234866	1559220234934	KO	j.i.IOException: Premature close
REQUEST	53		Conector IMS HttpCode 200	1559220234819	1559220234934	KO	j.i.IOException: Premature close
REQUEST	92		Conector IMS HttpCode 200	1559220234824	1559220234935	KO	j.i.IOException: Premature close
REQUEST	4		Conector IMS HttpCode 200	1559220234865	1559220234935	KO	j.i.IOException: Premature close
REQUEST	55		Conector IMS HttpCode 422 Redirect 1	1559220233875	1559220234921	KO	j.i.IOException: Premature close
REQUEST	73		Conector IMS HttpCode 400	1559220234706	1559220234893	KO	j.i.IOException: Premature close
REQUEST	49		Conector IMS HttpCode 400	1559220234776	1559220234949	KO	j.i.IOException: Premature close
REQUEST	77		Conector IMS HttpCode 422	1559220234293	1559220234954	OK	 
REQUEST	181		Conector XO HttpCode 400	1559220233827	1559220234955	OK	 
REQUEST	89		Conector IMS HttpCode 400	1559220234741	1559220234952	KO	j.i.IOException: Premature close
REQUEST	92		Conector IMS HttpCode 200	1559220234935	1559220234953	KO	j.i.IOException: Premature close
REQUEST	90		Conector IMS HttpCode 200	1559220234883	1559220234951	KO	j.i.IOException: Premature close
REQUEST	13		Conector IMS HttpCode 200	1559220234880	1559220234962	KO	j.i.IOException: Premature close
REQUEST	51		Conector IMS HttpCode 200 Redirect 1	1559220233366	1559220234976	KO	j.i.IOException: Premature close
REQUEST	36		Conector IMS HttpCode 200	1559220234934	1559220234997	KO	j.i.IOException: Premature close
REQUEST	58		Conector IMS HttpCode 200	1559220234884	1559220235000	KO	j.i.IOException: Premature close
REQUEST	98		Conector IMS HttpCode 200	1559220234931	1559220235002	KO	j.i.IOException: Premature close
REQUEST	4		Conector IMS HttpCode 200	1559220234936	1559220235000	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector IMS	92	END	1559220232594	1559220234996
USER	Cenários de Testes Funcionais Conector IMS	98	END	1559220232597	1559220235002
USER	Cenários de Testes Funcionais Conector IMS	4	END	1559220232463	1559220235008
REQUEST	85		Conector IMS HttpCode 200	1559220234879	1559220234997	KO	j.i.IOException: Premature close
REQUEST	36		Conector IMS HttpCode 200	1559220234998	1559220235012	KO	j.i.IOException: Premature close
REQUEST	21		Conector IMS HttpCode 200	1559220234878	1559220235014	KO	j.i.IOException: Premature close
REQUEST	1		Conector IMS HttpCode 400	1559220234777	1559220235015	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector IMS	36	END	1559220232558	1559220235012
USER	Cenários de Testes Funcionais Conector IMS	21	END	1559220232554	1559220235014
REQUEST	97		Conector IMS HttpCode 400	1559220234778	1559220235015	KO	j.i.IOException: Premature close
REQUEST	141		Conector XO HttpCode 400 Redirect 1	1559220234888	1559220235022	KO	j.i.IOException: Premature close
REQUEST	37		Conector IMS HttpCode 200	1559220234934	1559220235058	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	141	END	1559220232670	1559220235057
USER	Cenários de Testes Funcionais Conector IMS	37	END	1559220232558	1559220235058
REQUEST	33		Conector IMS HttpCode 422	1559220233745	1559220235063	OK	 
REQUEST	25		Conector IMS HttpCode 200	1559220234885	1559220235073	KO	j.i.IOException: Premature close
REQUEST	9		Conector IMS HttpCode 200	1559220234884	1559220235074	KO	j.i.IOException: Premature close
REQUEST	53		Conector IMS HttpCode 200	1559220234934	1559220235091	KO	j.i.IOException: Premature close
REQUEST	181		Conector XO HttpCode 400 Redirect 1	1559220234955	1559220235093	KO	j.i.IOException: Premature close
REQUEST	13		Conector IMS HttpCode 200	1559220234996	1559220235093	KO	j.i.IOException: Premature close
REQUEST	85		Conector IMS HttpCode 200	1559220235012	1559220235094	KO	j.i.IOException: Premature close
REQUEST	77		Conector IMS HttpCode 422 Redirect 1	1559220234954	1559220235095	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector IMS	53	END	1559220232563	1559220235092
USER	Cenários de Testes Funcionais Conector X0	181	END	1559220232696	1559220235093
USER	Cenários de Testes Funcionais Conector IMS	13	END	1559220232544	1559220235094
USER	Cenários de Testes Funcionais Conector IMS	85	END	1559220232592	1559220235095
REQUEST	65		Conector IMS HttpCode 400	1559220234892	1559220235101	KO	j.i.IOException: Premature close
REQUEST	81		Conector IMS HttpCode 400	1559220234890	1559220235103	KO	j.i.IOException: Premature close
REQUEST	89		Conector IMS HttpCode 400	1559220235014	1559220235104	KO	j.i.IOException: Premature close
REQUEST	200		Conector XO HttpCode 400	1559220233905	1559220235128	OK	 
REQUEST	40		Conector IMS HttpCode 422	1559220233749	1559220235136	OK	 
REQUEST	97		Conector IMS HttpCode 400	1559220235057	1559220235105	KO	j.i.IOException: Premature close
REQUEST	24		Conector IMS HttpCode 400	1559220233755	1559220235149	OK	 
REQUEST	23		Conector IMS HttpCode 400	1559220234410	1559220235108	KO	j.i.IOException: Premature close
REQUEST	168		Conector XO HttpCode 400	1559220233909	1559220235153	OK	 
REQUEST	15		Conector IMS HttpCode 400 Redirect 1	1559220234442	1559220235155	KO	j.i.IOException: Premature close
REQUEST	71		Conector IMS HttpCode 400	1559220234422	1559220235156	KO	j.i.IOException: Premature close
REQUEST	77		Conector IMS HttpCode 400	1559220235095	1559220235108	KO	j.i.IOException: Premature close
REQUEST	33		Conector IMS HttpCode 422 Redirect 1	1559220235065	1559220235158	KO	j.i.IOException: Premature close
REQUEST	1		Conector IMS HttpCode 400	1559220235015	1559220235159	KO	j.i.IOException: Premature close
REQUEST	9		Conector IMS HttpCode 200	1559220235074	1559220235160	KO	j.i.IOException: Premature close
REQUEST	25		Conector IMS HttpCode 200	1559220235074	1559220235163	KO	j.i.IOException: Premature close
REQUEST	24		Conector IMS HttpCode 400 Redirect 1	1559220235150	1559220235163	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector IMS	9	END	1559220232465	1559220235163
USER	Cenários de Testes Funcionais Conector IMS	25	END	1559220232555	1559220235163
REQUEST	89		Conector IMS HttpCode 200	1559220235104	1559220235172	KO	j.i.IOException: Premature close
REQUEST	97		Conector IMS HttpCode 200	1559220235147	1559220235173	KO	j.i.IOException: Premature close
REQUEST	180		Conector XO HttpCode 200 Redirect 1	1559220233673	1559220235175	KO	j.i.IOException: Premature close
REQUEST	176		Conector XO HttpCode 400	1559220233904	1559220235181	OK	 
REQUEST	156		Conector XO HttpCode 400	1559220233749	1559220235206	OK	 
REQUEST	33		Conector IMS HttpCode 400	1559220235159	1559220235183	KO	j.i.IOException: Premature close
REQUEST	24		Conector IMS HttpCode 200	1559220235163	1559220235183	KO	j.i.IOException: Premature close
REQUEST	184		Conector XO HttpCode 400	1559220233902	1559220235240	OK	 
REQUEST	128		Conector XO HttpCode 200 Redirect 1	1559220233345	1559220235242	KO	j.i.IOException: Premature close
REQUEST	159		Conector XO HttpCode 400 Redirect 1	1559220233879	1559220235383	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	159	END	1559220232682	1559220235384
REQUEST	64		Conector IMS HttpCode 200	1559220234234	1559220235386	OK	 
REQUEST	80		Conector IMS HttpCode 400	1559220234207	1559220235390	KO	j.i.IOException: Premature close
REQUEST	52		Conector IMS HttpCode 400	1559220234253	1559220235427	OK	 
REQUEST	45		Conector IMS HttpCode 400	1559220233663	1559220235436	OK	 
REQUEST	78		Conector IMS HttpCode 400	1559220233758	1559220235441	OK	 
REQUEST	157		Conector XO HttpCode 400	1559220234174	1559220235454	OK	 
REQUEST	103		Conector XO HttpCode 400	1559220233864	1559220235470	OK	 
REQUEST	87		Conector IMS HttpCode 422	1559220233746	1559220235473	OK	 
REQUEST	117		Conector XO HttpCode 400	1559220233916	1559220235480	OK	 
REQUEST	189		Conector XO HttpCode 400	1559220233745	1559220235503	OK	 
REQUEST	165		Conector XO HttpCode 400	1559220234175	1559220235505	OK	 
REQUEST	197		Conector XO HttpCode 400	1559220233825	1559220235507	OK	 
REQUEST	149		Conector XO HttpCode 400	1559220234206	1559220235509	OK	 
REQUEST	123		Conector XO HttpCode 400	1559220233830	1559220235538	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	123	END	1559220232618	1559220235538
REQUEST	83		Conector IMS HttpCode 422	1559220233745	1559220235540	OK	 
REQUEST	138		Conector XO HttpCode 400	1559220233424	1559220235543	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	138	END	1559220232667	1559220235543
REQUEST	67		Conector IMS HttpCode 422	1559220233746	1559220235545	OK	 
REQUEST	147		Conector XO HttpCode 400	1559220233827	1559220235548	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	147	END	1559220232676	1559220235548
REQUEST	163		Conector XO HttpCode 400	1559220233829	1559220235554	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	163	END	1559220232684	1559220235554
REQUEST	27		Conector IMS HttpCode 422 Redirect 1	1559220234382	1559220235572	KO	j.i.IOException: Premature close
REQUEST	88		Conector IMS HttpCode 400	1559220234232	1559220235575	OK	 
REQUEST	170		Conector XO HttpCode 400	1559220234387	1559220235575	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	170	END	1559220232687	1559220235576
REQUEST	2		Conector IMS HttpCode 422	1559220234391	1559220235585	OK	 
REQUEST	114		Conector XO HttpCode 400	1559220234378	1559220235587	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	114	END	1559220232610	1559220235588
REQUEST	31		Conector IMS HttpCode 400	1559220234416	1559220235597	OK	 
REQUEST	95		Conector IMS HttpCode 400	1559220234411	1559220235606	KO	j.i.IOException: Premature close
REQUEST	16		Conector IMS HttpCode 400	1559220234427	1559220235616	KO	j.i.IOException: Premature close
REQUEST	120		Conector XO HttpCode 400	1559220233751	1559220235619	OK	 
REQUEST	7		Conector IMS HttpCode 400 Redirect 1	1559220234445	1559220235623	KO	j.i.IOException: Premature close
REQUEST	32		Conector IMS HttpCode 400 Redirect 1	1559220233660	1559220235628	KO	j.i.IOException: Premature close
REQUEST	72		Conector IMS HttpCode 422	1559220233750	1559220235648	OK	 
REQUEST	200		Conector XO HttpCode 400 Redirect 1	1559220235129	1559220235651	OK	 
USER	Cenários de Testes Funcionais Conector X0	200	END	1559220232725	1559220235652
REQUEST	140		Conector XO HttpCode 400	1559220233754	1559220235681	OK	 
REQUEST	43		Conector IMS HttpCode 200 Redirect 1	1559220233266	1559220235685	KO	j.i.IOException: Premature close
REQUEST	48		Conector IMS HttpCode 200	1559220234558	1559220235693	KO	j.i.IOException: Premature close
REQUEST	96		Conector IMS HttpCode 200	1559220234636	1559220235760	KO	j.i.IOException: Premature close
REQUEST	47		Conector IMS HttpCode 200	1559220234639	1559220235762	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector IMS	47	END	1559220232562	1559220235763
REQUEST	84		Conector IMS HttpCode 400	1559220234681	1559220235792	KO	j.i.IOException: Premature close
REQUEST	93		Conector IMS HttpCode 400	1559220234676	1559220235795	KO	j.i.IOException: Premature close
REQUEST	5		Conector IMS HttpCode 422	1559220234647	1559220235808	KO	j.i.IOException: Premature close
REQUEST	59		Conector IMS HttpCode 200	1559220234737	1559220235838	KO	j.i.IOException: Premature close
REQUEST	39		Conector IMS HttpCode 422 Redirect 1	1559220234867	1559220235923	KO	j.i.IOException: Premature close
REQUEST	68		Conector IMS HttpCode 400	1559220234791	1559220235927	KO	j.i.IOException: Premature close
REQUEST	55		Conector IMS HttpCode 400	1559220234947	1559220235960	KO	j.i.IOException: Premature close
REQUEST	90		Conector IMS HttpCode 200	1559220234996	1559220235974	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector IMS	90	END	1559220232593	1559220235975
REQUEST	58		Conector IMS HttpCode 200	1559220235000	1559220235977	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector IMS	58	END	1559220232568	1559220235978
