RUN	com.testingexcellence.simulations.CreateSimulation	createsimulation	1559234922742	 	3.1.2
REQUEST	200		Request - X0 - Code 200	1559234924645	1559234925667	OK	 
REQUEST	80		Request - IMS - Code 200	1559234924645	1559234925669	OK	 
REQUEST	74		Request - IMS - Code 422	1559234925241	1559234925488	KO	status.find.is(422), but actually found 200
REQUEST	90		Request - IMS - Code 422	1559234925274	1559234925674	KO	status.find.is(422), but actually found 200
REQUEST	58		Request - IMS - Code 422	1559234925324	1559234925681	KO	status.find.is(422), but actually found 200
REQUEST	194		Request - X0 - Code 400	1559234925323	1559234925683	OK	 
REQUEST	48		Request - IMS - Code 200	1559234924563	1559234925675	KO	status.find.is(200), but actually found 500
REQUEST	13		Request - IMS - Code 422	1559234925171	1559234925489	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	74	END	1559234924581	1559234925674
USER	Testes Funcionais Conector IMS	90	END	1559234924591	1559234925676
USER	Testes Funcionais Conector IMS	58	END	1559234924569	1559234925683
USER	Testes Funcionais Conector X0	194	END	1559234924642	1559234925722
REQUEST	28		Request - IMS - Code 422	1559234925323	1559234925631	KO	status.find.is(422), but actually found 200
REQUEST	56		Request - IMS - Code 200	1559234924569	1559234925722	KO	status.find.is(200), but actually found 500
REQUEST	49		Request - IMS - Code 422	1559234925260	1559234925556	KO	status.find.is(422), but actually found 200
REQUEST	64		Request - IMS - Code 200	1559234924578	1559234925724	KO	status.find.is(200), but actually found 500
REQUEST	4		Request - IMS - Code 422	1559234925303	1559234925726	KO	status.find.is(422), but actually found 200
REQUEST	7		Request - IMS - Code 422	1559234925454	1559234925728	KO	status.find.is(422), but actually found 200
REQUEST	60		Request - IMS - Code 422	1559234925327	1559234925728	KO	status.find.is(422), but actually found 200
REQUEST	38		Request - IMS - Code 200	1559234924556	1559234925722	KO	status.find.is(200), but actually found 500
REQUEST	111		Request - X0 - Code 400	1559234925459	1559234925730	OK	 
USER	Testes Funcionais Conector IMS	28	END	1559234924546	1559234925725
USER	Testes Funcionais Conector IMS	4	END	1559234924458	1559234925728
USER	Testes Funcionais Conector IMS	49	END	1559234924563	1559234925729
USER	Testes Funcionais Conector IMS	7	END	1559234924461	1559234925730
USER	Testes Funcionais Conector X0	111	END	1559234924602	1559234925730
REQUEST	103		Request - X0 - Code 400	1559234925458	1559234925731	OK	 
REQUEST	170		Request - X0 - Code 400	1559234925320	1559234925732	OK	 
REQUEST	186		Request - X0 - Code 400	1559234925321	1559234925734	OK	 
REQUEST	162		Request - X0 - Code 400	1559234925318	1559234925737	OK	 
REQUEST	130		Request - X0 - Code 400	1559234925313	1559234925738	OK	 
REQUEST	122		Request - X0 - Code 400	1559234925311	1559234925739	OK	 
REQUEST	114		Request - X0 - Code 400	1559234925293	1559234925741	OK	 
USER	Testes Funcionais Conector X0	103	END	1559234924598	1559234925731
USER	Testes Funcionais Conector X0	170	END	1559234924629	1559234925733
USER	Testes Funcionais Conector X0	186	END	1559234924638	1559234925735
USER	Testes Funcionais Conector X0	162	END	1559234924626	1559234925738
USER	Testes Funcionais Conector X0	130	END	1559234924611	1559234925739
USER	Testes Funcionais Conector IMS	13	END	1559234924534	1559234925740
USER	Testes Funcionais Conector X0	122	END	1559234924608	1559234925741
USER	Testes Funcionais Conector X0	114	END	1559234924605	1559234925743
REQUEST	154		Request - X0 - Code 400	1559234925316	1559234925744	OK	 
REQUEST	146		Request - X0 - Code 400	1559234925314	1559234925749	OK	 
REQUEST	178		Request - X0 - Code 400	1559234925326	1559234925752	OK	 
REQUEST	138		Request - X0 - Code 400	1559234925333	1559234925753	OK	 
USER	Testes Funcionais Conector X0	154	END	1559234924623	1559234925748
USER	Testes Funcionais Conector X0	146	END	1559234924619	1559234925750
USER	Testes Funcionais Conector X0	178	END	1559234924634	1559234925753
USER	Testes Funcionais Conector X0	138	END	1559234924615	1559234925755
USER	Testes Funcionais Conector IMS	60	END	1559234924576	1559234925760
REQUEST	33		Request - IMS - Code 422	1559234925211	1559234925729	KO	status.find.is(422), but actually found 200
REQUEST	46		Request - IMS - Code 200	1559234924561	1559234925730	KO	status.find.is(200), but actually found 500
REQUEST	71		Request - IMS - Code 422	1559234925441	1559234925732	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	33	END	1559234924548	1559234925824
REQUEST	45		Request - IMS - Code 422	1559234925223	1559234925740	KO	status.find.is(422), but actually found 200
REQUEST	54		Request - IMS - Code 200	1559234924568	1559234925825	KO	status.find.is(200), but actually found 500
REQUEST	57		Request - IMS - Code 422	1559234925280	1559234925824	KO	status.find.is(422), but actually found 200
REQUEST	70		Request - IMS - Code 200	1559234924580	1559234925826	KO	status.find.is(200), but actually found 500
REQUEST	117		Request - X0 - Code 400	1559234925292	1559234925827	OK	 
REQUEST	41		Request - IMS - Code 422	1559234925238	1559234925827	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	57	END	1559234924568	1559234925827
USER	Testes Funcionais Conector IMS	45	END	1559234924559	1559234925827
REQUEST	21		Request - IMS - Code 422	1559234925201	1559234925828	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector X0	117	END	1559234924605	1559234925828
USER	Testes Funcionais Conector IMS	41	END	1559234924556	1559234925829
REQUEST	113		Request - X0 - Code 400	1559234925300	1559234925829	OK	 
REQUEST	125		Request - X0 - Code 400	1559234925293	1559234925831	OK	 
REQUEST	17		Request - IMS - Code 422	1559234925186	1559234925830	KO	status.find.is(422), but actually found 200
REQUEST	12		Request - IMS - Code 422	1559234925304	1559234925761	KO	status.find.is(422), but actually found 200
REQUEST	29		Request - IMS - Code 422	1559234925217	1559234925831	KO	status.find.is(422), but actually found 200
REQUEST	9		Request - IMS - Code 422	1559234925288	1559234925832	KO	status.find.is(422), but actually found 200
REQUEST	36		Request - IMS - Code 422	1559234925324	1559234925832	KO	status.find.is(422), but actually found 200
REQUEST	1		Request - IMS - Code 422	1559234925165	1559234925834	KO	status.find.is(422), but actually found 200
REQUEST	20		Request - IMS - Code 422	1559234925308	1559234925834	KO	status.find.is(422), but actually found 200
REQUEST	25		Request - IMS - Code 422	1559234925191	1559234925836	KO	status.find.is(422), but actually found 200
REQUEST	62		Request - IMS - Code 200	1559234924583	1559234925837	KO	status.find.is(200), but actually found 500
REQUEST	5		Request - IMS - Code 422	1559234925221	1559234925837	KO	status.find.is(422), but actually found 200
REQUEST	78		Request - IMS - Code 200	1559234924584	1559234925838	KO	status.find.is(200), but actually found 500
REQUEST	37		Request - IMS - Code 422	1559234925219	1559234925839	KO	status.find.is(422), but actually found 200
REQUEST	86		Request - IMS - Code 200	1559234924590	1559234925840	KO	status.find.is(200), but actually found 500
REQUEST	185		Request - X0 - Code 400	1559234925454	1559234925841	OK	 
REQUEST	94		Request - IMS - Code 200	1559234924594	1559234925842	KO	status.find.is(200), but actually found 500
REQUEST	93		Request - IMS - Code 422	1559234925227	1559234925842	KO	status.find.is(422), but actually found 200
REQUEST	177		Request - X0 - Code 400	1559234925431	1559234925842	OK	 
REQUEST	153		Request - X0 - Code 400	1559234925457	1559234925843	OK	 
REQUEST	169		Request - X0 - Code 400	1559234925430	1559234925844	OK	 
REQUEST	193		Request - X0 - Code 400	1559234925456	1559234925845	OK	 
REQUEST	198		Request - X0 - Code 200	1559234924644	1559234925845	KO	status.find.is(200), but actually found 500
REQUEST	65		Request - IMS - Code 422	1559234925289	1559234925846	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector X0	113	END	1559234924603	1559234925830
USER	Testes Funcionais Conector IMS	21	END	1559234924541	1559234925830
USER	Testes Funcionais Conector X0	125	END	1559234924609	1559234925831
USER	Testes Funcionais Conector IMS	17	END	1559234924538	1559234925832
USER	Testes Funcionais Conector IMS	12	END	1559234924489	1559234925832
USER	Testes Funcionais Conector IMS	9	END	1559234924462	1559234925834
USER	Testes Funcionais Conector IMS	36	END	1559234924554	1559234925834
USER	Testes Funcionais Conector IMS	1	END	1559234924458	1559234925836
USER	Testes Funcionais Conector IMS	20	END	1559234924541	1559234925836
USER	Testes Funcionais Conector IMS	29	END	1559234924546	1559234925837
USER	Testes Funcionais Conector IMS	25	END	1559234924543	1559234925838
USER	Testes Funcionais Conector IMS	5	END	1559234924458	1559234925839
USER	Testes Funcionais Conector IMS	37	END	1559234924555	1559234925842
USER	Testes Funcionais Conector X0	185	END	1559234924637	1559234925842
USER	Testes Funcionais Conector X0	177	END	1559234924633	1559234925843
REQUEST	81		Request - IMS - Code 422	1559234925293	1559234925848	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	93	END	1559234924593	1559234925844
USER	Testes Funcionais Conector X0	153	END	1559234924622	1559234925844
USER	Testes Funcionais Conector X0	169	END	1559234924628	1559234925845
USER	Testes Funcionais Conector X0	193	END	1559234924641	1559234925846
USER	Testes Funcionais Conector IMS	65	END	1559234924577	1559234925848
USER	Testes Funcionais Conector IMS	81	END	1559234924585	1559234925850
REQUEST	181		Request - X0 - Code 400	1559234925366	1559234925854	OK	 
USER	Testes Funcionais Conector X0	181	END	1559234924635	1559234925854
USER	Testes Funcionais Conector IMS	71	END	1559234924580	1559234925856
REQUEST	72		Request - IMS - Code 200	1559234924581	1559234925802	KO	status.find.is(200), but actually found 500
REQUEST	19		Request - IMS - Code 422	1559234925225	1559234925824	KO	status.find.is(422), but actually found 200
REQUEST	3		Request - IMS - Code 422	1559234925207	1559234925901	KO	status.find.is(422), but actually found 200
REQUEST	73		Request - IMS - Code 422	1559234925291	1559234925850	KO	status.find.is(422), but actually found 200
REQUEST	168		Request - X0 - Code 400	1559234925441	1559234925903	OK	 
REQUEST	160		Request - X0 - Code 400	1559234925440	1559234925904	OK	 
REQUEST	51		Request - IMS - Code 422	1559234925317	1559234925904	KO	status.find.is(422), but actually found 200
REQUEST	144		Request - X0 - Code 400	1559234925342	1559234925905	OK	 
USER	Testes Funcionais Conector IMS	19	END	1559234924540	1559234925900
USER	Testes Funcionais Conector IMS	3	END	1559234924458	1559234925904
USER	Testes Funcionais Conector X0	168	END	1559234924628	1559234925904
USER	Testes Funcionais Conector X0	160	END	1559234924626	1559234925905
USER	Testes Funcionais Conector IMS	73	END	1559234924581	1559234925905
USER	Testes Funcionais Conector X0	144	END	1559234924618	1559234925905
REQUEST	8		Request - IMS - Code 422	1559234925633	1559234925906	KO	status.find.is(422), but actually found 200
REQUEST	136		Request - X0 - Code 400	1559234925290	1559234925908	OK	 
USER	Testes Funcionais Conector IMS	8	END	1559234924461	1559234925907
USER	Testes Funcionais Conector X0	136	END	1559234924614	1559234925908
REQUEST	69		Request - IMS - Code 422	1559234925364	1559234925855	KO	status.find.is(422), but actually found 200
REQUEST	55		Request - IMS - Code 422	1559234925439	1559234925856	KO	status.find.is(422), but actually found 200
REQUEST	15		Request - IMS - Code 422	1559234925198	1559234925922	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	55	END	1559234924568	1559234925921
USER	Testes Funcionais Conector IMS	69	END	1559234924578	1559234925925
USER	Testes Funcionais Conector IMS	51	END	1559234924566	1559234925926
USER	Testes Funcionais Conector IMS	15	END	1559234924536	1559234925926
REQUEST	157		Request - X0 - Code 400	1559234925300	1559234925927	OK	 
REQUEST	95		Request - IMS - Code 422	1559234925456	1559234925926	KO	status.find.is(422), but actually found 200
REQUEST	197		Request - X0 - Code 400	1559234925363	1559234925928	OK	 
USER	Testes Funcionais Conector X0	157	END	1559234924625	1559234925927
USER	Testes Funcionais Conector IMS	95	END	1559234924594	1559234925928
USER	Testes Funcionais Conector X0	197	END	1559234924643	1559234925928
REQUEST	189		Request - X0 - Code 400	1559234925356	1559234925929	OK	 
REQUEST	87		Request - IMS - Code 422	1559234925455	1559234925929	KO	status.find.is(422), but actually found 200
REQUEST	165		Request - X0 - Code 400	1559234925302	1559234925930	OK	 
REQUEST	39		Request - IMS - Code 422	1559234925431	1559234925930	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector X0	189	END	1559234924638	1559234925929
USER	Testes Funcionais Conector X0	165	END	1559234924627	1559234925930
USER	Testes Funcionais Conector IMS	87	END	1559234924590	1559234925930
USER	Testes Funcionais Conector IMS	39	END	1559234924556	1559234925932
REQUEST	110		Request - X0 - Code 400	1559234925196	1559234925968	OK	 
REQUEST	31		Request - IMS - Code 422	1559234925264	1559234925968	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector X0	110	END	1559234924602	1559234925969
REQUEST	118		Request - X0 - Code 400	1559234925208	1559234925970	OK	 
USER	Testes Funcionais Conector X0	118	END	1559234924607	1559234925971
USER	Testes Funcionais Conector IMS	31	END	1559234924547	1559234925971
REQUEST	126		Request - X0 - Code 400	1559234925245	1559234925971	OK	 
USER	Testes Funcionais Conector X0	126	END	1559234924610	1559234925972
REQUEST	63		Request - IMS - Code 422	1559234925440	1559234925972	KO	status.find.is(422), but actually found 200
REQUEST	102		Request - X0 - Code 400	1559234925160	1559234925973	OK	 
USER	Testes Funcionais Conector X0	102	END	1559234924598	1559234925975
REQUEST	134		Request - X0 - Code 400	1559234925247	1559234925975	OK	 
USER	Testes Funcionais Conector IMS	63	END	1559234924577	1559234925976
USER	Testes Funcionais Conector X0	134	END	1559234924613	1559234925976
REQUEST	142		Request - X0 - Code 400	1559234925249	1559234925976	OK	 
USER	Testes Funcionais Conector X0	142	END	1559234924617	1559234925977
REQUEST	47		Request - IMS - Code 422	1559234925432	1559234925976	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	47	END	1559234924561	1559234925980
REQUEST	23		Request - IMS - Code 422	1559234925262	1559234925981	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	23	END	1559234924542	1559234925983
REQUEST	78		Request - IMS - Code 422	1559234925839	1559234925996	KO	status.find.is(422), but actually found 200
REQUEST	151		Request - X0 - Code 400	1559234925286	1559234925999	OK	 
REQUEST	79		Request - IMS - Code 422	1559234925279	1559234926000	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	78	END	1559234924583	1559234925998
USER	Testes Funcionais Conector X0	151	END	1559234924621	1559234926000
USER	Testes Funcionais Conector IMS	79	END	1559234924584	1559234926002
REQUEST	159		Request - X0 - Code 400	1559234925352	1559234926003	OK	 
USER	Testes Funcionais Conector X0	159	END	1559234924625	1559234926003
REQUEST	167		Request - X0 - Code 400	1559234925373	1559234926005	OK	 
USER	Testes Funcionais Conector X0	167	END	1559234924628	1559234926005
REQUEST	199		Request - X0 - Code 400	1559234925401	1559234926007	OK	 
USER	Testes Funcionais Conector X0	199	END	1559234924644	1559234926008
REQUEST	175		Request - X0 - Code 400	1559234925375	1559234926013	OK	 
USER	Testes Funcionais Conector X0	175	END	1559234924631	1559234926013
REQUEST	191		Request - X0 - Code 400	1559234925398	1559234926014	OK	 
REQUEST	127		Request - X0 - Code 400	1559234925633	1559234926015	OK	 
USER	Testes Funcionais Conector X0	191	END	1559234924639	1559234926015
USER	Testes Funcionais Conector X0	127	END	1559234924610	1559234926016
REQUEST	119		Request - X0 - Code 400	1559234925472	1559234926016	OK	 
USER	Testes Funcionais Conector X0	119	END	1559234924607	1559234926017
REQUEST	174		Request - X0 - Code 400	1559234925280	1559234926026	OK	 
REQUEST	183		Request - X0 - Code 400	1559234925379	1559234926026	OK	 
USER	Testes Funcionais Conector X0	174	END	1559234924631	1559234926026
USER	Testes Funcionais Conector X0	183	END	1559234924636	1559234926027
REQUEST	135		Request - X0 - Code 400	1559234925274	1559234926027	OK	 
USER	Testes Funcionais Conector X0	135	END	1559234924613	1559234926028
REQUEST	143		Request - X0 - Code 400	1559234925281	1559234926029	OK	 
USER	Testes Funcionais Conector X0	143	END	1559234924617	1559234926029
REQUEST	80		Request - IMS - Code 422	1559234925669	1559234926033	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	80	END	1559234924584	1559234926035
REQUEST	104		Request - X0 - Code 400	1559234925281	1559234926252	OK	 
USER	Testes Funcionais Conector X0	104	END	1559234924599	1559234926253
REQUEST	171		Request - X0 - Code 400	1559234925664	1559234926257	OK	 
USER	Testes Funcionais Conector X0	171	END	1559234924629	1559234926257
REQUEST	91		Request - IMS - Code 422	1559234925322	1559234926258	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	91	END	1559234924592	1559234926260
REQUEST	131		Request - X0 - Code 400	1559234925644	1559234926260	OK	 
USER	Testes Funcionais Conector X0	131	END	1559234924611	1559234926261
REQUEST	176		Request - X0 - Code 400	1559234925442	1559234926263	OK	 
REQUEST	67		Request - IMS - Code 422	1559234925319	1559234926263	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector X0	176	END	1559234924633	1559234926263
USER	Testes Funcionais Conector IMS	67	END	1559234924578	1559234926264
REQUEST	147		Request - X0 - Code 400	1559234925659	1559234926266	OK	 
REQUEST	145		Request - X0 - Code 400	1559234925354	1559234926266	OK	 
USER	Testes Funcionais Conector X0	147	END	1559234924619	1559234926266
USER	Testes Funcionais Conector X0	145	END	1559234924618	1559234926266
REQUEST	11		Request - IMS - Code 422	1559234925314	1559234926267	KO	status.find.is(422), but actually found 200
REQUEST	152		Request - X0 - Code 400	1559234925439	1559234926271	OK	 
REQUEST	43		Request - IMS - Code 422	1559234925316	1559234926271	KO	status.find.is(422), but actually found 200
REQUEST	128		Request - X0 - Code 400	1559234925286	1559234926272	OK	 
REQUEST	155		Request - X0 - Code 400	1559234925661	1559234926273	OK	 
REQUEST	112		Request - X0 - Code 400	1559234925283	1559234926275	OK	 
REQUEST	179		Request - X0 - Code 400	1559234925665	1559234926276	OK	 
REQUEST	120		Request - X0 - Code 400	1559234925285	1559234926277	OK	 
REQUEST	139		Request - X0 - Code 400	1559234925646	1559234926279	OK	 
USER	Testes Funcionais Conector IMS	11	END	1559234924464	1559234926269
USER	Testes Funcionais Conector X0	152	END	1559234924622	1559234926272
USER	Testes Funcionais Conector IMS	43	END	1559234924558	1559234926273
USER	Testes Funcionais Conector X0	128	END	1559234924610	1559234926273
USER	Testes Funcionais Conector X0	155	END	1559234924623	1559234926274
USER	Testes Funcionais Conector X0	112	END	1559234924603	1559234926276
USER	Testes Funcionais Conector X0	120	END	1559234924608	1559234926277
USER	Testes Funcionais Conector X0	179	END	1559234924634	1559234926278
USER	Testes Funcionais Conector X0	139	END	1559234924615	1559234926279
REQUEST	14		Request - IMS - Code 422	1559234925634	1559234926297	KO	status.find.is(422), but actually found 200
REQUEST	158		Request - X0 - Code 400	1559234925257	1559234926300	OK	 
REQUEST	140		Request - X0 - Code 400	1559234925501	1559234926300	OK	 
USER	Testes Funcionais Conector IMS	14	END	1559234924535	1559234926298
USER	Testes Funcionais Conector X0	158	END	1559234924625	1559234926301
USER	Testes Funcionais Conector X0	140	END	1559234924615	1559234926302
REQUEST	196		Request - X0 - Code 400	1559234925516	1559234926304	OK	 
USER	Testes Funcionais Conector X0	196	END	1559234924643	1559234926304
REQUEST	150		Request - X0 - Code 400	1559234925252	1559234926304	OK	 
USER	Testes Funcionais Conector X0	150	END	1559234924621	1559234926305
REQUEST	182		Request - X0 - Code 400	1559234925287	1559234926309	OK	 
REQUEST	86		Request - IMS - Code 422	1559234925841	1559234926311	KO	status.find.is(422), but actually found 200
REQUEST	46		Request - IMS - Code 422	1559234925823	1559234926313	KO	status.find.is(422), but actually found 200
REQUEST	64		Request - IMS - Code 422	1559234925725	1559234926316	KO	status.find.is(422), but actually found 200
REQUEST	56		Request - IMS - Code 422	1559234925723	1559234926318	KO	status.find.is(422), but actually found 200
REQUEST	48		Request - IMS - Code 422	1559234925722	1559234926320	KO	status.find.is(422), but actually found 200
REQUEST	192		Request - X0 - Code 400	1559234925666	1559234926322	OK	 
USER	Testes Funcionais Conector X0	182	END	1559234924635	1559234926310
REQUEST	72		Request - IMS - Code 422	1559234925897	1559234926324	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	86	END	1559234924589	1559234926312
USER	Testes Funcionais Conector IMS	46	END	1559234924560	1559234926314
USER	Testes Funcionais Conector IMS	64	END	1559234924577	1559234926317
USER	Testes Funcionais Conector IMS	56	END	1559234924568	1559234926319
USER	Testes Funcionais Conector IMS	48	END	1559234924562	1559234926321
USER	Testes Funcionais Conector X0	192	END	1559234924640	1559234926323
USER	Testes Funcionais Conector IMS	72	END	1559234924580	1559234926325
REQUEST	184		Request - X0 - Code 400	1559234925642	1559234926331	OK	 
USER	Testes Funcionais Conector X0	184	END	1559234924637	1559234926331
REQUEST	200		Request - X0 - Code 400	1559234925668	1559234926348	OK	 
USER	Testes Funcionais Conector X0	200	END	1559234924644	1559234926348
REQUEST	94		Request - IMS - Code 422	1559234925842	1559234926350	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	94	END	1559234924593	1559234926351
REQUEST	38		Request - IMS - Code 422	1559234925730	1559234926355	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	38	END	1559234924555	1559234926357
REQUEST	54		Request - IMS - Code 422	1559234925825	1559234926369	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	54	END	1559234924568	1559234926371
REQUEST	166		Request - X0 - Code 400	1559234925278	1559234926375	OK	 
USER	Testes Funcionais Conector X0	166	END	1559234924628	1559234926376
REQUEST	198		Request - X0 - Code 400	1559234925846	1559234926376	OK	 
USER	Testes Funcionais Conector X0	198	END	1559234924643	1559234926377
REQUEST	62		Request - IMS - Code 422	1559234925838	1559234926393	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	62	END	1559234924576	1559234926394
REQUEST	70		Request - IMS - Code 422	1559234925837	1559234926400	KO	status.find.is(422), but actually found 200
REQUEST	190		Request - X0 - Code 400	1559234925297	1559234926402	OK	 
USER	Testes Funcionais Conector IMS	70	END	1559234924579	1559234926401
USER	Testes Funcionais Conector X0	190	END	1559234924639	1559234926403
REQUEST	132		Request - X0 - Code 400	1559234925499	1559234926405	OK	 
USER	Testes Funcionais Conector X0	132	END	1559234924612	1559234926405
REQUEST	106		Request - X0 - Code 400	1559234925281	1559234926415	OK	 
USER	Testes Funcionais Conector X0	106	END	1559234924600	1559234926416
REQUEST	30		Request - IMS - Code 422	1559234925637	1559234926504	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	30	END	1559234924547	1559234926506
REQUEST	35		Request - IMS - Code 200	1559234924551	1559234926739	OK	 
REQUEST	40		Request - IMS - Code 200	1559234924556	1559234926792	OK	 
REQUEST	84		Request - IMS - Code 422	1559234925425	1559234926796	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	84	END	1559234924588	1559234926798
REQUEST	16		Request - IMS - Code 200	1559234924537	1559234926907	OK	 
REQUEST	27		Request - IMS - Code 200	1559234924577	1559234926908	OK	 
REQUEST	195		Request - X0 - Code 400	1559234925668	1559234926913	OK	 
USER	Testes Funcionais Conector X0	195	END	1559234924642	1559234926914
REQUEST	163		Request - X0 - Code 400	1559234925662	1559234926914	OK	 
USER	Testes Funcionais Conector X0	163	END	1559234924627	1559234926915
REQUEST	187		Request - X0 - Code 400	1559234925666	1559234926916	OK	 
USER	Testes Funcionais Conector X0	187	END	1559234924638	1559234926916
REQUEST	10		Request - IMS - Code 200	1559234924529	1559234926918	OK	 
REQUEST	34		Request - IMS - Code 200	1559234924550	1559234926920	OK	 
REQUEST	137		Request - X0 - Code 400	1559234925352	1559234926926	OK	 
REQUEST	100		Request - IMS - Code 422	1559234925488	1559234926927	KO	status.find.is(422), but actually found 200
REQUEST	59		Request - IMS - Code 200	1559234924576	1559234926928	OK	 
USER	Testes Funcionais Conector X0	137	END	1559234924614	1559234926927
USER	Testes Funcionais Conector IMS	100	END	1559234924596	1559234926928
REQUEST	32		Request - IMS - Code 200	1559234924553	1559234926934	OK	 
REQUEST	101		Request - X0 - Code 200	1559234924598	1559234926934	OK	 
REQUEST	109		Request - X0 - Code 200	1559234924602	1559234926935	OK	 
REQUEST	75		Request - IMS - Code 200	1559234924583	1559234926949	OK	 
REQUEST	59		Request - IMS - Code 422	1559234926928	1559234927061	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	59	END	1559234924569	1559234927063
REQUEST	32		Request - IMS - Code 422	1559234926934	1559234927063	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	32	END	1559234924548	1559234927064
REQUEST	101		Request - X0 - Code 400	1559234926934	1559234927068	OK	 
USER	Testes Funcionais Conector X0	101	END	1559234924597	1559234927068
REQUEST	18		Request - IMS - Code 200	1559234924540	1559234927165	OK	 
REQUEST	148		Request - X0 - Code 400	1559234925503	1559234927165	OK	 
REQUEST	44		Request - IMS - Code 422	1559234925514	1559234927166	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector X0	148	END	1559234924620	1559234927165
USER	Testes Funcionais Conector IMS	44	END	1559234924558	1559234927167
REQUEST	156		Request - X0 - Code 400	1559234925505	1559234927168	OK	 
REQUEST	42		Request - IMS - Code 422	1559234925168	1559234927169	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector X0	156	END	1559234924624	1559234927169
REQUEST	172		Request - X0 - Code 400	1559234925509	1559234927169	OK	 
REQUEST	188		Request - X0 - Code 400	1559234925512	1559234927170	OK	 
REQUEST	2		Request - IMS - Code 422	1559234925223	1559234927170	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	42	END	1559234924557	1559234927170
USER	Testes Funcionais Conector X0	172	END	1559234924630	1559234927170
USER	Testes Funcionais Conector X0	188	END	1559234924638	1559234927171
USER	Testes Funcionais Conector IMS	2	END	1559234924458	1559234927172
REQUEST	133		Request - X0 - Code 400	1559234925311	1559234927173	OK	 
REQUEST	66		Request - IMS - Code 422	1559234925239	1559234927173	KO	status.find.is(422), but actually found 200
REQUEST	107		Request - X0 - Code 400	1559234925196	1559234927174	OK	 
REQUEST	149		Request - X0 - Code 400	1559234925269	1559234927174	OK	 
REQUEST	121		Request - X0 - Code 400	1559234925302	1559234927175	OK	 
USER	Testes Funcionais Conector X0	133	END	1559234924612	1559234927173
USER	Testes Funcionais Conector X0	107	END	1559234924600	1559234927174
USER	Testes Funcionais Conector X0	149	END	1559234924620	1559234927174
USER	Testes Funcionais Conector IMS	66	END	1559234924577	1559234927174
USER	Testes Funcionais Conector X0	121	END	1559234924608	1559234927176
REQUEST	129		Request - X0 - Code 400	1559234925307	1559234927177	OK	 
REQUEST	53		Request - IMS - Code 200	1559234924567	1559234927178	OK	 
REQUEST	97		Request - IMS - Code 422	1559234925297	1559234927178	KO	status.find.is(422), but actually found 200
REQUEST	105		Request - X0 - Code 400	1559234925299	1559234927179	OK	 
REQUEST	89		Request - IMS - Code 422	1559234925295	1559234927180	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector X0	129	END	1559234924611	1559234927178
USER	Testes Funcionais Conector IMS	97	END	1559234924595	1559234927179
USER	Testes Funcionais Conector X0	105	END	1559234924599	1559234927180
USER	Testes Funcionais Conector IMS	89	END	1559234924591	1559234927181
REQUEST	24		Request - IMS - Code 200	1559234924543	1559234927182	OK	 
REQUEST	161		Request - X0 - Code 400	1559234925355	1559234927182	OK	 
REQUEST	26		Request - IMS - Code 200	1559234924576	1559234927182	OK	 
USER	Testes Funcionais Conector X0	161	END	1559234924626	1559234927183
REQUEST	92		Request - IMS - Code 422	1559234925450	1559234927187	KO	status.find.is(422), but actually found 200
REQUEST	61		Request - IMS - Code 200	1559234924577	1559234927188	OK	 
REQUEST	52		Request - IMS - Code 422	1559234925326	1559234927189	KO	status.find.is(422), but actually found 200
REQUEST	77		Request - IMS - Code 200	1559234924617	1559234927190	OK	 
REQUEST	76		Request - IMS - Code 422	1559234925331	1559234927190	KO	status.find.is(422), but actually found 200
